# Figure-4 INTERIM export. One row per structure with BOTH pressure legs ok.
# exported            : 2026-09-06T06:52:41Z  (2026-09-06 15:52 KST, cluster clock)
# source              : logs/fig4.runs + RASPA .data on dirac-bei, joined to
#                       screen/fig4_ledger.csv (cycles) and harness/fig4_submit.py
#                       load_queue() (segment). Read-only; nothing was submitted.
# units               : N65, N5_8, working_capacity, uncertainty, agent_value are all
#                       cm^3 (STP)/cm^3 framework. N65 is 65 bar, N5_8 is 5.8 bar,
#                       working_capacity = N65 - N5_8, uncertainty = legs in quadrature.
#
# per-segment completion   both legs ok / structures in segment   ->  rows exported
#   sample             1497 /   1500  ( 99.8%)            1497
#   descriptor_tail     847 /    858  ( 98.7%)             847
#   agent_tail          124 /    571  ( 21.7%)             124
#   claims                0 /      2  (  0.0%)               0
#   TOTAL              2468 /   2931            2468
#   Segments are OPEN. These rows are a subsample of each segment, so the top of this
#   file is not the top of the segment: an interim view, not a result.
#
# note: 76 structure(s) appear on MORE THAN ONE ROW because they are in
#   the queue at two grades, which are two separate measurements at different cycle
#   counts. Key on (structure_id, segment), not on structure_id: 0000[Cu][tbo]3[ASR]1, 0000[Cu][tbo]3[ASR]2, 0000[Er][lcy]3[ASR]1, 0000[Er][nan]3[ASR]1, 0000[Lu][lcy]3[ASR]1, ...
# note: 46 ok run(s) in logs/fig4.runs belong to no Figure-4 queue segment
#   (the Stage-0 ppn=1 requeue writes to the same log) and are excluded.
# agent_value is the HIGHEST agent-reported deliverable_capacity for that structure in
#   analysis/fig2_claims_long.csv, and agent_run the run that reported it. EMPTY MEANS
#   UNCLAIMED, NOT ZERO. It is the top of a band, not a number: the highest retained
#   claim is 200.125 +/- 0.529 (rep06, 2016[Cu][pts]3[ASR]1), yet 12 runs on that one
#   structure span 198.85-200.12, so the fleet's own spread there is ~1.3 units.
#
# Every line above begins '#' and is header; the CSV header row follows. No structure id
#   contains '#', so pandas.read_csv(path, comment='#') reads this file as-is.
structure_id,segment,init_cycles,production_cycles,N65,N5_8,working_capacity,uncertainty,agent_value,agent_run
2008[Zn][nan]3[ASR]15,descriptor_tail,2000,10000,225.114388,90.871431,134.242957,1.159750,,
2023[Fe][nbo]3[ASR]1,descriptor_tail,2000,10000,240.770142,106.612573,134.157569,2.920544,,
2019[Mg][nan]3[ASR]2,descriptor_tail,2000,10000,230.183174,96.136374,134.046800,1.326468,,
2012[Cu][nan]3[ASR]2,descriptor_tail,2000,10000,183.949249,49.919665,134.029584,1.576478,,
2020[Sc][acs]3[ASR]1,descriptor_tail,2000,10000,181.532380,47.529624,134.002756,0.799718,,
2017[Zn][nan]3[ASR]26,descriptor_tail,2000,10000,224.832067,90.845997,133.986070,1.614027,,
2018[Co][nan]3[ASR]6,descriptor_tail,2000,10000,204.460631,70.622966,133.837665,0.833129,,
2014[Ni][nan]3[ASR]5,descriptor_tail,2000,10000,209.986701,76.190943,133.795758,1.603471,,
2019[Cu][nan]3[ASR]6,descriptor_tail,2000,10000,220.175419,86.518224,133.657195,1.249745,,
2012[Zn][nan]3[ASR]12,descriptor_tail,2000,10000,222.478056,88.820881,133.657175,0.837630,,
2015[Zn][nan]3[ASR]27,descriptor_tail,2000,10000,213.886085,80.229011,133.657075,2.040016,,
2014[Co][nan]3[ASR]26,descriptor_tail,2000,10000,206.634845,73.096243,133.538602,2.134926,,
2002[Ce][pcu]3[ASR]1,descriptor_tail,2000,10000,215.022488,81.560116,133.462372,1.827349,,
2017[Co][nan]3[ASR]14,descriptor_tail,2000,10000,210.526020,77.130496,133.395523,1.365846,,
2006[Zn][cml]3[ASR]1,descriptor_tail,2000,10000,197.447848,64.062286,133.385562,1.418771,,
2021[Hf][sqc]3[ASR]1,descriptor_tail,2000,10000,235.513142,102.227836,133.285306,0.833727,,
2018[Co][nan]3[ASR]3,descriptor_tail,2000,10000,205.445227,72.232580,133.212647,1.028767,,
2023[Fe][ant]3[ASR]1,descriptor_tail,2000,10000,221.005404,87.967158,133.038247,0.929073,,
2011[Zr][fcu]3[ASR]1,descriptor_tail,2000,10000,173.796910,40.764581,133.032329,1.142104,,
2015[Mg][nan]3[ASR]11,descriptor_tail,2000,10000,220.528654,87.530958,132.997696,1.830911,,
2008[Zn][nan]3[ASR]16,descriptor_tail,2000,10000,219.584169,86.608263,132.975905,0.887478,,
2015[Mn][csq]3[ASR]1,descriptor_tail,2000,10000,218.102407,85.281172,132.821235,1.009971,,
2014[Co][nan]3[ASR]23,descriptor_tail,2000,10000,206.766873,74.200789,132.566084,1.511004,,
2015[Zn][nan]3[ASR]6,descriptor_tail,2000,10000,199.382598,66.824727,132.557871,1.058680,,
2022[Ni][nan]3[ASR]4,descriptor_tail,2000,10000,205.094159,72.549463,132.544695,2.330078,,
2014[Co][nan]3[ASR]24,descriptor_tail,2000,10000,205.247357,72.769077,132.478280,1.632528,,
2015[Cu][ssa]3[ASR]1,descriptor_tail,2000,10000,230.235038,97.770603,132.464435,2.109174,,
2020[Co][nan]3[ASR]23,descriptor_tail,2000,10000,230.122490,97.676675,132.445814,1.423617,,
2014[Ni][nan]3[ASR]4,descriptor_tail,2000,10000,207.504788,75.190442,132.314346,1.255719,,
2019[Zn][sra]3[ASR]1,descriptor_tail,2000,10000,223.251296,91.002392,132.248904,1.663892,,
2016[Cu][nbo]3[ASR]12,descriptor_tail,2000,10000,231.279927,99.072378,132.207549,1.444645,,
2008[Cu][nbo]3[ASR]1,descriptor_tail,2000,10000,182.073862,49.941176,132.132686,1.732546,,
2005[Tb][nan]3[ASR]3,descriptor_tail,2000,10000,225.620704,93.620927,131.999777,2.198480,,
2005[Ho][nan]3[ASR]1,descriptor_tail,2000,10000,227.766746,95.810380,131.956366,1.927442,,
2017[Al][llj]3[ASR]1,descriptor_tail,2000,10000,239.289421,107.498070,131.791350,2.633808,,
2007[Cu][tbo]3[ASR]2,descriptor_tail,2000,10000,147.627498,16.012067,131.615432,1.334728,,
2002[Eu][pcu]3[ASR]1,descriptor_tail,2000,10000,216.217445,84.726431,131.491014,2.024412,,
2014[Co][nan]3[ASR]22,descriptor_tail,2000,10000,204.294315,72.808222,131.486093,1.051007,,
2005[Y][nan]3[ASR]1,descriptor_tail,2000,10000,224.941237,93.483371,131.457866,1.584120,,
2021[Co][llj]3[ASR]1,descriptor_tail,2000,10000,218.229196,87.017770,131.211425,1.335183,,
2011[CuW][ths]3[ASR]1,descriptor_tail,2000,10000,164.480428,33.322416,131.158012,1.251694,,
2011[Zn][nan]3[ASR]10,descriptor_tail,2000,10000,195.205607,64.071434,131.134173,0.962094,,
2020[Co][nan]3[ASR]25,descriptor_tail,2000,10000,226.619114,95.556953,131.062161,1.964309,,
2019[CuYb][tbo]3[ASR]1,descriptor_tail,2000,10000,148.495649,17.470827,131.024822,1.048749,,
2011[Zn][nan]3[ASR]11,descriptor_tail,2000,10000,192.451339,61.429846,131.021492,0.685744,,
2005[Er][nan]3[ASR]3,descriptor_tail,2000,10000,227.041246,96.092951,130.948296,2.058275,,
2009[Mg][nan]3[ASR]1,descriptor_tail,2000,10000,212.305740,81.396274,130.909466,2.284578,,
2011[CuMo][ths]3[ASR]1,descriptor_tail,2000,10000,164.247659,33.356955,130.890704,0.574760,,
2002[Tb][pcu]3[ASR]1,descriptor_tail,2000,10000,214.863689,83.984921,130.878768,1.766897,,
2009[Yb][nan]3[ASR]1,descriptor_tail,2000,10000,191.480982,60.645527,130.835455,1.193365,,
2016[Cu][ssa]3[ASR]1,descriptor_tail,2000,10000,236.479131,105.764981,130.714150,0.883998,,
2014[Co][nan]3[ASR]28,descriptor_tail,2000,10000,202.485279,71.896416,130.588863,1.141982,,
2015[Zn][nan]3[ASR]24,descriptor_tail,2000,10000,220.330643,89.819513,130.511130,1.481442,,
2012[Zn][nan]3[ASR]6,descriptor_tail,2000,10000,200.328574,69.928688,130.399885,1.163741,,
2022[NiFe][nan]3[ASR]1,descriptor_tail,2000,10000,202.175692,71.877429,130.298262,1.920416,,
2015[CrMn][noa]3[ASR]1,descriptor_tail,2000,10000,145.104897,15.211977,129.892920,1.443406,,
2019[Zn][pcu]3[ASR]7,descriptor_tail,2000,10000,169.539087,39.688754,129.850333,1.321284,,
2022[Zn][nan]3[ASR]25,descriptor_tail,2000,10000,209.788712,80.103384,129.685328,1.037729,,
2019[Mg][nan]3[ASR]3,descriptor_tail,2000,10000,226.898510,97.222227,129.676283,0.837084,,
2022[Co][nan]3[ASR]13,descriptor_tail,2000,10000,205.055076,75.520433,129.534643,1.301076,,
2015[Cu][nbo]3[ASR]1,descriptor_tail,2000,10000,193.051631,63.517612,129.534019,1.161679,,
2023[In][neb]3[ASR]4,descriptor_tail,2000,10000,218.696333,89.363396,129.332937,1.228541,,
2018[Ni][fmz]3[ASR]5,descriptor_tail,2000,10000,214.365471,85.320666,129.044806,1.204383,,
2017[Al][skl]3[ASR]2,descriptor_tail,2000,10000,246.404136,117.401919,129.002216,1.419630,,
2010[Mn][nan]3[ASR]10,descriptor_tail,2000,10000,195.057719,66.163718,128.894000,2.416015,,
2017[Co][nan]3[ASR]13,descriptor_tail,2000,10000,214.608570,86.195869,128.412702,1.116848,,
2014[Mn][nan]3[ASR]20,descriptor_tail,2000,10000,171.158951,42.849283,128.309668,1.854162,,
2013[Co][the]3[ASR]1,descriptor_tail,2000,10000,215.874719,87.582168,128.292551,1.117450,,
2020[SiZr][scu]3[ASR]1,descriptor_tail,2000,10000,207.862486,79.947225,127.915262,1.488163,,
2015[Cu][nan]3[ASR]17,descriptor_tail,2000,10000,210.532492,82.638053,127.894440,2.241608,,
2022[Zn][nan]3[ASR]4,descriptor_tail,2000,10000,230.337080,102.445964,127.891115,1.392316,,
0000[Cd][nan]3[ASR]6,descriptor_tail,2000,10000,210.092951,82.331117,127.761834,1.114616,,
2018[Cd][nan]3[ASR]3,descriptor_tail,2000,10000,210.735524,83.087777,127.647746,1.441694,,
2012[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,143.936428,16.608067,127.328361,0.672481,,
2019[Cd][ins]3[ASR]2,descriptor_tail,2000,10000,195.301689,68.068835,127.232855,1.798385,,
2015[Zn][zym]3[ASR]1,descriptor_tail,2000,10000,217.897468,90.880818,127.016650,1.541221,,
2014[Gd][nan]3[ASR]2,descriptor_tail,2000,10000,219.960655,92.988553,126.972101,1.908307,,
2008[Co][pts]3[ASR]1,descriptor_tail,2000,10000,215.865957,88.962273,126.903684,2.926630,,
2018[Eu][nan]3[ASR]1,descriptor_tail,2000,10000,200.378009,73.479235,126.898774,2.460666,,
2023[In][neb]3[ASR]1,descriptor_tail,2000,10000,234.886540,108.055013,126.831527,1.302003,,
2015[Cu][nan]3[ASR]23,descriptor_tail,2000,10000,212.602302,86.080065,126.522237,1.079016,,
2022[Zn][nan]3[ASR]23,descriptor_tail,2000,10000,204.207272,77.777433,126.429838,0.789195,,
2015[Cu][nan]3[ASR]22,descriptor_tail,2000,10000,209.713638,83.384833,126.328805,0.681750,,
2015[Cu][nan]3[ASR]20,descriptor_tail,2000,10000,209.808222,83.529694,126.278528,0.667540,,
2013[Cu][nan]3[ASR]7,descriptor_tail,2000,10000,210.274803,84.026625,126.248178,0.724028,,
2021[Mn][nan]3[ASR]2,descriptor_tail,2000,10000,186.030200,59.985405,126.044796,1.891784,,
2015[Cu][nan]3[ASR]21,descriptor_tail,2000,10000,208.315217,82.418392,125.896825,0.804807,,
2009[Mg][lvt]3[ASR]1,descriptor_tail,2000,10000,204.687619,78.846361,125.841258,1.791603,,
1995[Ag][nan]3[ION]1,descriptor_tail,2000,10000,172.879963,47.057432,125.822531,1.676006,,
2022[Zn][nan]3[ASR]21,descriptor_tail,2000,10000,199.092820,73.578574,125.514245,1.320565,,
2014[Cu][nan]3[ASR]4,descriptor_tail,2000,10000,210.135238,84.699708,125.435529,0.846466,,
2016[Zn][nan]3[ASR]2,descriptor_tail,2000,10000,211.744073,86.411792,125.332281,1.326965,,
2020[Cd][kgd]2[ASR]1,descriptor_tail,2000,10000,209.563270,84.275992,125.287278,1.178934,,
2013[Zn][crs]3[ASR]1,descriptor_tail,2000,10000,205.922248,80.693368,125.228880,2.183682,,
2013[CrMn][lig]3[ASR]1,descriptor_tail,2000,10000,145.348966,20.161654,125.187312,1.489546,,
2021[ZnMg][nan]3[ASR]1,descriptor_tail,2000,10000,224.640366,99.565844,125.074522,1.827333,,
2008[Zn][nan]3[ASR]14,descriptor_tail,2000,10000,214.577955,89.513391,125.064564,0.862414,,
2013[Zn][nan]3[ASR]9,descriptor_tail,2000,10000,146.963706,21.937459,125.026247,0.962663,,
2020[Cu][sql]2[ASR]12,descriptor_tail,2000,10000,233.862465,108.878361,124.984104,2.445667,,
2016[MoCuMn][dia]3[FSR]1,descriptor_tail,2000,10000,150.394150,25.421409,124.972742,1.375093,,
2022[Zn][nan]3[FSR]25,descriptor_tail,2000,10000,198.265737,73.752464,124.513273,1.069241,,
2020[Zn][nbo]3[ASR]1,descriptor_tail,2000,10000,245.823514,121.803450,124.020064,2.699478,,
2022[Co][nan]3[ASR]12,descriptor_tail,2000,10000,196.278516,72.341357,123.937159,1.026282,,
2017[Zr][fcu]3[ASR]1,descriptor_tail,2000,10000,160.839970,36.939490,123.900480,0.889952,,
2013[Co][cml]3[ASR]1,descriptor_tail,2000,10000,221.444228,97.552152,123.892076,1.539958,,
2019[Y][pcu]3[ASR]1,descriptor_tail,2000,10000,220.396486,96.549214,123.847272,1.337118,,
2020[Ni][nan]3[ASR]3,descriptor_tail,2000,10000,223.825427,100.217407,123.608020,1.129472,,
2019[Dy][nan]3[ASR]4,descriptor_tail,2000,10000,210.712620,87.389180,123.323440,1.594254,,
2019[In][nan]3[ASR]1,descriptor_tail,2000,10000,211.490486,88.384181,123.106306,2.051578,,
2014[Dy][nan]3[ASR]1,descriptor_tail,2000,10000,219.197130,97.157549,122.039581,1.752654,,
2021[Ce][nbo]3[ASR]1,descriptor_tail,2000,10000,177.105611,55.201839,121.903772,0.632690,,
2008[In][nan]3[FSR]1,descriptor_tail,2000,10000,213.109691,91.513146,121.596545,1.923000,,
2019[Zn][snz]3[ASR]1,descriptor_tail,2000,10000,204.092462,82.645120,121.447341,0.746171,,
2020[Ag][nbo]3[ASR]1,descriptor_tail,2000,10000,151.102411,29.956689,121.145722,1.030252,,
2002[Zn][pcu]3[ASR]4,descriptor_tail,2000,10000,134.983736,13.868310,121.115426,0.856518,,
2018[Zr][nan]3[ASR]2,descriptor_tail,2000,10000,221.168141,100.205489,120.962652,1.689920,,
2008[Cu][snz]3[ASR]1,descriptor_tail,2000,10000,205.823482,84.892444,120.931039,0.915920,,
2010[Cu][wbl]3[ASR]3,descriptor_tail,2000,10000,135.414044,15.063248,120.350795,0.959081,,
2016[Cu][ssa]3[ASR]2,descriptor_tail,2000,10000,224.251569,104.257018,119.994551,1.337295,,
2015[Cu][urj]3[ASR]1,descriptor_tail,2000,10000,233.421107,113.445347,119.975761,2.931531,,
2004[Cu][dia]3[ASR]4,descriptor_tail,2000,10000,144.912377,25.269508,119.642869,0.767282,,
2008[In][nan]3[ASR]1,descriptor_tail,2000,10000,210.628287,91.397761,119.230526,1.726813,,
2019[YbCu][tbo]3[FSR]1,descriptor_tail,2000,10000,136.176348,17.048430,119.127918,0.460679,,
2018[Zn][nbo]3[ASR]1,descriptor_tail,2000,10000,197.375828,78.821906,118.553922,1.092622,,
2017[NiCo][qtz]3[ASR]1,descriptor_tail,2000,10000,165.764545,47.218026,118.546519,1.311801,,
2016[CrMn][stp]3[ASR]1,descriptor_tail,2000,10000,172.480770,54.971611,117.509159,1.384173,,
2020[Zr][sod]3[ASR]1,descriptor_tail,2000,10000,154.783501,37.502298,117.281203,1.899267,,
2013[Cu][nbo]3[ASR]6,descriptor_tail,2000,10000,255.754516,139.974145,115.780371,2.145618,,
2021[Sc][nan]3[ASR]1,descriptor_tail,2000,10000,156.264735,40.655476,115.609259,2.300420,,
2017[Cd][hcb]2[ASR]2,descriptor_tail,2000,10000,196.392423,81.389611,115.002812,2.674804,,
2022[Tb][nan]3[ASR]1,descriptor_tail,2000,10000,165.393373,50.586840,114.806532,1.166847,,
2008[Ga][nan]3[ASR]1,descriptor_tail,2000,10000,208.773723,97.405826,111.367897,1.694024,,
2015[Cd][nan]3[ASR]18,descriptor_tail,2000,10000,191.948541,83.316087,108.632454,1.140979,,
2018[NiCo][scu]3[ASR]4,descriptor_tail,2000,10000,163.435383,58.067253,105.368130,1.172148,,
2018[NiCo][scu]3[ASR]2,descriptor_tail,2000,10000,162.567902,57.736153,104.831749,0.816934,,
2018[NiCo][scu]3[ASR]3,descriptor_tail,2000,10000,161.664954,57.260103,104.404851,1.316552,,
2010[Zn][unc]3[ASR]2,descriptor_tail,2000,10000,184.613183,80.423209,104.189974,0.952247,,
2007[Cu][the]3[ION]1,descriptor_tail,2000,10000,132.888294,29.035569,103.852725,2.016690,,
2021[NiW][hcb]2[ASR]1,descriptor_tail,2000,10000,124.583134,23.422711,101.160422,2.078752,,
2012[MnNaCu][nan]3[ION]2,descriptor_tail,2000,10000,125.946052,26.108940,99.837112,0.717389,,
2009[In][rho]3[ASR]1,descriptor_tail,2000,10000,148.292013,49.213533,99.078480,0.664158,,
2015[Zr][spn]3[ASR]1,descriptor_tail,2000,10000,114.317496,17.386768,96.930728,1.086853,97.240,rep17
2013[ZnGa][nan]3[ION]2,descriptor_tail,2000,10000,118.266486,25.399209,92.867277,1.079374,,
2021[Ce][nan]3[ION]1,descriptor_tail,2000,10000,125.767237,43.102046,82.665192,0.688178,,
2015[V][srs]3[ASR]1,agent_tail,10000,50000,232.218117,34.861774,197.356343,0.579518,197.654,rep06
2013[Yb][nia]3[ASR]1,agent_tail,10000,50000,242.363658,45.929829,196.433829,0.685360,198.300,rep10
2007[Zn][pcu]3[FSR]5,agent_tail,10000,50000,224.783556,34.071659,190.711897,0.849222,,
2007[Zn][pcu]3[ASR]5,agent_tail,10000,50000,224.813893,34.241013,190.572880,0.545830,190.830,rep13
2007[Zn][pcu]3[ASR]3,agent_tail,10000,50000,224.529557,34.152341,190.377216,0.980148,190.090,rep13
2007[Zn][pcu]3[FSR]3,agent_tail,10000,50000,224.742890,34.379901,190.362990,0.371274,,
2014[Zn][pcu]3[ASR]13,agent_tail,10000,50000,224.366747,36.023234,188.343513,0.775194,,
2005[Cu][pts]3[ASR]2,agent_tail,10000,50000,228.776530,41.696890,187.079639,0.476908,187.120,rep13
2005[Cu][lvt]3[ASR]1,agent_tail,10000,50000,227.883309,40.929245,186.954064,0.839049,187.000,rep13
2002[Zn][pcu]3[ASR]1,agent_tail,10000,50000,219.208236,32.803514,186.404722,1.028104,186.150,rep13
2002[Zn][pcu]3[FSR]1,agent_tail,10000,50000,219.058344,32.771536,186.286808,1.015477,,
2005[Zn][pcu]3[FSR]6,agent_tail,10000,50000,218.628485,32.585724,186.042760,0.859170,,
2012[Zn][pcu]3[ASR]11,agent_tail,10000,50000,218.794933,32.753040,186.041892,0.980801,,
2005[Zn][pcu]3[ASR]6,agent_tail,10000,50000,218.548214,32.635678,185.912536,0.416117,186.120,rep13
2005[Zn][pcu]3[FSR]7,agent_tail,10000,50000,218.152921,32.324064,185.828857,0.607164,,
2009[Cu][pts]3[ASR]2,agent_tail,10000,50000,216.714278,30.906454,185.807824,0.604307,185.780,rep13
2005[Zn][pcu]3[ASR]7,agent_tail,10000,50000,217.964201,32.424818,185.539382,0.795698,,
2005[Zn][pcu]3[FSR]5,agent_tail,10000,50000,217.770672,32.248411,185.522261,0.501601,,
2005[Zn][pcu]3[ASR]5,agent_tail,10000,50000,217.717197,32.203029,185.514168,0.840273,,
2005[Zn][pcu]3[ASR]4,agent_tail,10000,50000,217.380133,32.098286,185.281847,1.090216,,
2001[Zn][nia]3[ASR]1,agent_tail,10000,50000,241.919569,56.667710,185.251860,0.750278,,
2005[Zn][pcu]3[FSR]4,agent_tail,10000,50000,217.076607,32.002159,185.074448,0.797129,,
2005[Zn][pcu]3[FSR]8,agent_tail,10000,50000,217.246662,32.182977,185.063685,0.595164,,
2005[Zn][pcu]3[ASR]8,agent_tail,10000,50000,217.032187,32.079826,184.952361,0.589709,,
2014[Fe][nan]3[ASR]7,agent_tail,10000,50000,225.540550,40.601787,184.938763,0.843535,,
2006[Zn][pcu]3[ASR]9,agent_tail,10000,50000,212.159616,27.302241,184.857376,0.484072,,
2005[Zn][pcu]3[ASR]9,agent_tail,10000,50000,216.608209,31.956959,184.651251,0.520643,,
2005[Zn][pcu]3[FSR]9,agent_tail,10000,50000,216.496938,31.989485,184.507452,0.882392,,
2012[Cu][nbo]3[ASR]1,agent_tail,10000,50000,233.000921,49.672285,183.328636,0.676008,,
2011[Cu][pto]3[ASR]1,agent_tail,10000,50000,209.518125,26.868335,182.649790,1.193729,,
2011[Zn][pcu]3[ASR]8,agent_tail,10000,50000,215.565055,33.580732,181.984323,0.679401,,
2006[Zn][pcu]3[ASR]8,agent_tail,10000,50000,213.224603,31.532237,181.692366,0.552699,,
2006[Zn][pcu]3[FSR]8,agent_tail,10000,50000,213.330454,31.696590,181.633864,0.624103,,
2010[Eu][pcu]3[ASR]1,agent_tail,10000,50000,233.367035,52.194088,181.172948,0.948849,,
2006[Zn][pcu]3[ASR]7,agent_tail,10000,50000,211.776368,31.197892,180.578477,0.582649,,
2006[Zn][pcu]3[FSR]7,agent_tail,10000,50000,211.829950,31.458135,180.371814,0.741008,,
2007[Zn][rob]3[ASR]1,agent_tail,10000,50000,242.059282,61.754499,180.304783,0.932970,,
2007[Zn][rob]3[FSR]1,agent_tail,10000,50000,242.070384,61.936589,180.133795,0.817634,,
2002[Zn][pcu]3[ASR]3,agent_tail,10000,50000,209.270413,29.254375,180.016038,0.339673,,
2002[Zn][pcu]3[FSR]3,agent_tail,10000,50000,209.186825,29.202576,179.984250,0.471666,,
2006[Zn][pcu]3[FSR]1,agent_tail,10000,50000,210.607150,31.035752,179.571398,0.757254,,
2006[Zn][pcu]3[ASR]1,agent_tail,10000,50000,210.308137,31.152232,179.155906,0.662366,,
2010[Zn][pts]3[ASR]4,agent_tail,10000,50000,209.092883,30.268279,178.824604,0.400459,,
2011[Zn][pcu]3[FSR]8,agent_tail,10000,50000,204.926142,26.153909,178.772232,0.602558,,
2010[Cu][lvt]3[ASR]3,agent_tail,10000,50000,207.892504,30.353130,177.539374,0.353974,,
0000[Zr][bcu]3[ASR]1,agent_tail,10000,50000,207.302851,30.163669,177.139181,0.379995,,
2015[Cu][pcu]3[ASR]2,agent_tail,10000,50000,247.399196,70.562620,176.836576,0.691699,,
2010[Cu][nbo]3[ASR]2,agent_tail,10000,50000,229.202103,52.488684,176.713419,0.996986,,
2010[Co][lvt]3[ASR]1,agent_tail,10000,50000,205.960771,29.538392,176.422379,0.578382,,
2010[Zn][lvt]3[ASR]2,agent_tail,10000,50000,205.745325,29.498342,176.246982,0.677001,,
2012[InMg][nan]3[ASR]1,agent_tail,10000,50000,231.272552,55.543170,175.729382,1.011657,,
2011[Cu][scu]3[ASR]1,agent_tail,10000,50000,246.196770,71.500218,174.696553,0.863210,,
2010[Zn][pyr]3[ASR]1,agent_tail,10000,50000,200.779236,26.490304,174.288932,0.873624,,
2014[Cu][nan]3[ASR]3,agent_tail,10000,50000,243.441770,70.633134,172.808636,0.460617,,
2010[Cu][wbl]3[ASR]1,agent_tail,10000,50000,203.071853,30.504866,172.566987,0.484434,,
2010[Cu][nts]3[ASR]2,agent_tail,10000,50000,202.884640,32.835041,170.049598,0.744630,,
2013[Cd][rtl]3[ASR]2,agent_tail,10000,50000,230.998995,61.079041,169.919955,0.792424,,
2011[Cd][zzz]3[ASR]1,agent_tail,10000,50000,216.870912,47.109410,169.761502,0.636660,,
2010[Co][tbo]3[FSR]1,agent_tail,10000,50000,215.152333,48.319250,166.833083,0.679494,,
2014[Cu][nan]3[ASR]1,agent_tail,10000,50000,199.348545,32.522089,166.826456,0.524473,,
2010[Cu][nbo]3[ASR]3,agent_tail,10000,50000,233.274190,66.578294,166.695896,0.997784,,
2012[Zn][pcu]3[ASR]4,agent_tail,10000,50000,199.492788,32.952993,166.539796,0.652777,,
2011[Zn][muo]3[ASR]1,agent_tail,10000,50000,201.032052,34.542496,166.489556,0.731472,,
2010[Co][tbo]3[ASR]1,agent_tail,10000,50000,214.974339,48.772730,166.201609,1.400292,,
0000[Er][lcy]3[ASR]1,agent_tail,10000,50000,217.351579,52.073752,165.277826,1.058072,,
0000[Lu][lcy]3[ASR]1,agent_tail,10000,50000,227.581819,62.427823,165.153996,0.739423,,
2010[CuSi][pts]3[ASR]1,agent_tail,10000,50000,223.342028,58.300969,165.041059,0.641737,,
2012[Zn][nan]3[ASR]37,agent_tail,10000,50000,217.609209,56.640618,160.968591,0.613803,,
0000[Er][nan]3[ASR]1,agent_tail,10000,50000,240.192560,79.617714,160.574845,0.790073,,
2001[Cd][lvt]3[ASR]1,agent_tail,10000,50000,194.227450,33.807196,160.420253,0.576553,,
0000[Cu][tbo]3[ASR]2,agent_tail,10000,50000,232.302850,73.270219,159.032631,1.109196,,
2014[Zn][pcu]3[ASR]22,agent_tail,10000,50000,185.841215,28.865856,156.975360,0.842623,,
2010[Ce][pcu]3[FSR]1,agent_tail,10000,50000,180.438431,24.349843,156.088588,0.669108,,
2013[Cu][ubt]3[ASR]2,agent_tail,10000,50000,188.786719,35.089412,153.697307,0.429613,,
2012[Zn][nan]3[ASR]5,agent_tail,10000,50000,214.461010,63.525168,150.935843,0.410442,,
2010[Cu][nts]3[ASR]1,agent_tail,10000,50000,173.087880,23.646948,149.440932,0.526749,,
2007[Cu][tbo]3[ASR]1,agent_tail,10000,50000,169.352992,20.417698,148.935294,0.766539,,
2004[Cr][flu]3[ASR]1,agent_tail,10000,50000,184.486562,35.759360,148.727202,0.428662,,
2012[Co][scu]3[ASR]1,agent_tail,10000,50000,233.059343,85.289095,147.770248,1.026022,,
2016[Cu][nbo]3[ASR]4,agent_tail,10000,50000,174.221441,26.998062,147.223379,0.896737,,
2012[Cu][ntt]3[ASR]1,agent_tail,10000,50000,171.966845,25.356543,146.610301,0.369315,,
0000[Mn][fns]3[ASR]1,agent_tail,10000,50000,203.154884,59.121730,144.033155,0.711468,,
2012[Cu][twf]3[ASR]2,agent_tail,10000,50000,227.383974,85.039201,142.344773,0.819836,,
2013[ZnCr][lon]3[ASR]3,agent_tail,10000,50000,200.527567,62.376389,138.151178,0.750955,,
2012[FeZr][csq]3[ASR]1,agent_tail,10000,50000,177.021369,41.071114,135.950255,0.582245,,
2009[Mg][lvt]3[ASR]1,agent_tail,10000,50000,204.467546,78.635092,125.832454,0.864270,,
2008[In][nan]3[FSR]1,agent_tail,10000,50000,213.125544,91.541716,121.583828,0.705964,,
2010[Cu][wbl]3[ASR]3,agent_tail,10000,50000,135.670013,15.217130,120.452883,0.713170,,
2009[Zn][srs]3[FSR]3,agent_tail,10000,50000,199.379187,79.615776,119.763411,0.934587,,
0000[Cu][tbo]3[ASR]1,agent_tail,10000,50000,133.620891,13.892824,119.728067,0.592500,,
2008[In][nan]3[ASR]1,agent_tail,10000,50000,210.459387,91.531755,118.927632,0.734362,,
2008[Ga][nan]3[ASR]1,agent_tail,10000,50000,208.034296,96.915147,111.119148,0.913719,,
2007[Zn][srs]3[FSR]4,agent_tail,10000,50000,189.147323,79.804006,109.343317,0.560012,,
2007[Zn][ths]3[ASR]2,agent_tail,10000,50000,164.136218,63.494737,100.641482,0.724844,,
2011[Cu][pts]3[ASR]3,agent_tail,10000,50000,188.958199,101.858859,87.099340,0.607213,,
2006[CoAg][utp]3[ASR]3,agent_tail,10000,50000,191.739033,109.775251,81.963782,1.852521,,
2011[Zn][nbo]3[FSR]1,agent_tail,10000,50000,163.111992,82.252128,80.859864,0.544840,,
